nama_cabang,id_ruko,kemiskinan, proporsi_pria , proporsi_wanita ,penduduk, proporsi_usia_produktif ,umk,lebar_ruko,jumlah_fasilitas_belanja, jumlah_toko_ponsel , dekat_fasilitas_transportasi_publik , jumlah_pasar_tradisional , jumlah_restoran , jumlah_kompetitor , dekat_layanan_keuangan , jumlah_bangunan , kategori_wilayah , jalan , jarak_pasar ,lat,lon, avg_omzet ,lat_komp,lon_komp,umk_local_coef,penduduk_local_coef,kemiskinan_local_coef,jumlah_kompetitor_local_coef,jumlah_pasar_tradisional_local_coef,jarak_pasar_local_coef,lebar_ruko_local_coef,jumlah_bangunan_local_coef,commercial_hub_index_local_coef,premium_spot_score_local_coef,comp_per_pop_local_coef
GGP023,1663,0.04,  0.51 ,  0.49 ,434176,  0.72 ,5396761,350,9,5,1,0,0,1,1,"  8,275 ",Perkampungan, tertiary ,  501.35 ,-6.139651,106.716975,"  460,558,333 ",-6.139834,106.716934,0.9832053558,-0.07856069551,-0.03314652142,0.1689194651,0.03420488825,0.09261767616,0.4336985347,-0.03545047085,0.3127838202,-0.1501019801,-0.03361211708
KYB022,152,0.03,  0.50 ,  0.50 ,284849,  0.71 ,5396761,600,5,5,1,0,0,0,1,"  8,273 ",Perkampungan, secondary ,  - ,-6.318834,106.825189,"  479,050,000 ",-6.325981,106.823654,0.8418869215,-0.09785550604,-0.0009666177097,0.176344872,0.01408687928,0.07818250545,0.4204698535,-0.01520868282,0.2888937023,-0.1581314647,-0.01393585878
SKT001,4437,0.08,  0.50 ,  0.50 ,145677,  0.69 ,2416560,400,2,7,1,1,2,1,1,"  8,268 ",Perkampungan, trunk ,  774.50 ,-7.545985,110.820583,"  354,166,667 ",-7.545371,110.823112,0.2122134695,0.1327714227,-0.0238147215,0.1209699936,0.08384899874,0.002011349289,-0.1326287079,-0.04061051386,0.1327935804,-0.1298902146,-0.01430722003
CKG001,265,0.04,  0.50 ,  0.50 ,73380,  0.72 ,5396761,300,9,13,1,0,2,1,1,"  8,090 ",Perkampungan, secondary ,  833.41 ,-6.189657,106.891327,"  615,800,000 ",-6.189046,106.890953,0.7830245942,-0.1009656062,-0.04600557434,0.1650196684,0.02217932849,0.08396921919,0.696454646,-0.02606944106,0.285032245,-0.4892395536,-0.01442924522
GGP034,2672,0.04,  0.51 ,  0.49 ,434176,  0.71 ,5396761,400,4,8,1,1,1,0,1,"  7,876 ",Perkampungan, tertiary ,  258.25 ,-6.156857,106.730820,"  398,891,667 ",-6.153277,106.725769,0.9924547371,-0.07979646541,-0.03208328712,0.1711094262,0.03141745957,0.09085763765,0.4427204624,-0.03438143429,0.3108270314,-0.1639205142,-0.02000908554
CKG020,285,0.04,  0.50 ,  0.50 ,229151,  0.71 ,5396761,600,4,4,1,0,1,1,1,"  7,796 ",Perkampungan, tertiary ,  - ,-6.333020,106.892837,"  1,058,533,333 ",-6.333440,106.894463,0.7102269675,-0.1146106587,-0.003345442699,0.1705125706,0.01043444506,0.07719694385,0.4591495123,-0.00817075038,0.2732330205,-0.2168788698,-0.01501947671
KYB019,136,0.03,  0.50 ,  0.50 ,169388,  0.72 ,5396761,600,6,6,1,0,0,2,1,"  7,554 ",Perkampungan, secondary ,  430.34 ,-6.265956,106.775127,"  1,200,991,667 ",-6.265484,106.775070,0.9436459661,-0.08858995921,-0.01025478666,0.1769298751,0.02057026813,0.08306084394,0.4241848915,-0.02449846213,0.2980580765,-0.1553889517,-0.01417720836
CKG046,1617,0.04,  0.50 ,  0.50 ,226997,  0.72 ,5396761,700,5,13,1,0,0,0,1,"  7,425 ",Perkampungan, primary ,  333.39 ,-6.184384,106.908089,"  572,541,667 ",-6.189046,106.890953,0.7536172337,-0.104896545,-0.04858005131,0.1630776061,0.02250968656,0.08409496619,0.7292292795,-0.02556060319,0.2808631524,-0.5307554139,-0.0149447418
DPK033,153,0.02,  0.50 ,  0.50 ,126514,  0.71 ,5195721,400,1,2,1,0,0,0,1,"  7,411 ",Perkampungan, living_street ,  - ,-6.429172,106.796460,"  412,591,667 ",-6.421899,106.796196,0.6766371252,-0.1070987554,0.02199418279,0.1679122201,0.01556997395,0.07327321376,0.1431595277,0.00871903475,0.2853730702,0.1925926403,-0.01135826475
GGP002,315,0.04,  0.49 ,  0.51 ,176599,  0.71 ,5396761,600,7,3,1,0,1,3,1,"  7,237 ",Perkampungan, trunk ,  664.67 ,-6.165526,106.782338,"  448,250,000 ",-6.165583,106.783867,0.9622504224,-0.08408080566,-0.03871371355,0.1711411302,0.02689619822,0.08824912768,0.5053406226,-0.03155005478,0.3035477662,-0.2463135109,-0.01350528132
GGP025,2737,0.04,  0.51 ,  0.49 ,434176,  0.72 ,5396761,400,4,4,1,1,0,0,1,"  7,200 ",Perkampungan, secondary ,  - ,-6.104590,106.706650,"  661,091,667 ",-6.090677,106.706299,0.9908861521,-0.07710188834,-0.04055510596,0.1679887084,0.03783619559,0.09511225345,0.4357599428,-0.03776349829,0.3156619921,-0.1487162262,-12.199.344.097.661.400
GGP007,396,0.04,  0.49 ,  0.51 ,176599,  0.71 ,5396761,1000,7,5,1,0,1,3,1,"  7,191 ",Perkampungan, trunk ,  792.70 ,-6.165592,106.784095,"  1,140,741,667 ",-6.165583,106.783867,0.9600892738,-0.08426062077,-0.03887145614,0.1710507976,0.02679864836,0.08819519303,0.5076367483,-0.03144653994,0.303267118,-0.2492804728,-0.013483241
TJP006,253,0.07,  0.51 ,  0.49 ,112275,  0.70 ,5396761,500,6,19,1,1,0,1,1,"  6,900 ",Perkampungan, tertiary ,  - ,-6.151681,106.925808,"  704,500,000 ",-6.151578,106.926086,0.7225787355,-0.1081042881,-0.06023258485,0.1587099118,0.0252952332,0.08495842071,0.8113185026,-0.02753955652,0.2786323573,-0.6281560718,-0.01539617655
CKR010,301,0.05,  0.51 ,  0.49 ,118578,  0.68 ,5558515,600,2,8,1,0,0,3,1,"  6,815 ",Perkampungan, primary ,  - ,-6.378395,107.112088,"  1,097,925,000 ",-6.379066,107.111832,0.184048566,-0.1967282954,-0.0808505741,0.1872321778,0.003512587387,0.0924943124,0.1596716701,0.03979651028,0.1770846616,0.04214186701,-0.01441331456
GGP013,368,0.04,  0.51 ,  0.49 ,434176,  0.71 ,5396761,500,9,6,1,0,1,0,1,"  6,752 ",Perkampungan, secondary ,  202.63 ,-6.165215,106.724897,"  946,150,000 ",-6.169332,106.722939,0.9769177547,-0.07999782037,-0.02785349887,0.1705900348,0.03164005663,0.09093761072,0.4301895656,-0.03361398178,0.3102963662,-0.1490543474,-0.01873599931
KYB025,501,0.03,  0.50 ,  0.50 ,284849,  0.71 ,5396761,450,3,4,1,0,0,0,1,"  6,731 ",Perkampungan, tertiary ,  - ,-6.318180,106.819011,"  346,908,333 ",-6.325981,106.823654,0.8480722926,-0.09694896738,-0.0007969779041,0.176130501,0.01466960494,0.07861584432,0.4071691688,-0.01530589705,0.2894723913,-0.1406968675,-0.01386008968
GGP022,1397,0.04,  0.51 ,  0.49 ,346878,  0.72 ,5396761,400,6,10,1,0,0,5,1,"  6,304 ",Perkampungan, tertiary ,  94.17 ,-6.158238,106.704998,"  381,116,667 ",-6.158401,106.704872,0.9689415474,-0.07808339219,-0.02581092385,0.1695551726,0.03447327758,0.09257809033,0.4154515106,-0.03464664671,0.313695338,-0.1275936528,-0.1072531797
TJP024,1521,0.07,  0.51 ,  0.49 ,323872,  0.70 ,5396761,600,4,6,1,0,0,2,1,"  6,235 ",Perkampungan, tertiary ,  706.94 ,-6.147112,106.956325,"  485,266,667 ",-6.145524,106.956505,0.6845515089,-0.1156352377,-0.06144399241,0.1577133839,0.02542174541,0.08600834538,0.8221764237,-0.02376966815,0.2677881454,-0.648540183,-0.0163391873
KYB012,212,0.03,  0.49 ,  0.51 ,169388,  0.72 ,5396761,400,12,7,1,2,2,0,1,"  6,043 ",Perkampungan, secondary ,  359.36 ,-6.308756,106.793592,"  971,600,000 ",-6.309836,106.781052,0.8835342526,-0.09335124651,-0.001402125157,0.1759799811,0.01730753061,0.08036668896,0.3787605104,-0.01754172355,0.2925729276,-0.1022321142,-0.01384549649
CKR015,42,0.05,  0.51 ,  0.49 ,204845,  0.69 ,5558515,350,7,12,1,2,0,2,1,"  5,710 ",Perkampungan, primary ,  269.43 ,-6.163149,107.044875,"  584,291,667 ",-6.162052,107.041519,0.4893757589,-0.1461803955,-0.07656466015,0.158343242,0.02422102487,0.08920351429,0.8850668199,-0.01288225899,0.2345000811,-0.7485178116,-0.01861931658
CJR002,758,0.1,  0.51 ,  0.49 ,89738,  0.66 ,3104583,650,8,4,1,4,0,2,1,"  5,679 ",Perkampungan, primary ,  - ,-6.850465,107.130030,"  335,983,333 ",-6.849259,107.129669,0.1169361674,-0.05161354198,0.1163307075,0.08600624675,0.01829779669,0.009511833597,0.06108636378,0.02940576989,0.1638221223,0.1181136134,-0.01032269457
BGR014,1185,0.07,  0.50 ,  0.50 ,190981,  0.70 ,5126897,500,4,4,1,0,0,0,1,"  5,575 ",Perkampungan, tertiary ,  - ,-6.534521,106.779027,"  321,775,000 ",-6.534025,106.784492,0.2872218891,-0.1288742887,0.02146765852,0.1556153018,0.01517784341,0.06107959095,0.1551181132,0.04341626987,0.2838182783,0.1624578602,-0.005965334435
CKG048,3951,0.04,  0.50 ,  0.50 ,229151,  0.71 ,5396761,400,2,6,1,0,0,0,1,"  5,426 ",Perkampungan, tertiary ,  - ,-6.325163,106.905507,"  317,575,000 ",-6.333440,106.894463,0.697282505,-0.1175345709,-0.006432805417,0.1700723865,0.01044080986,0.07783754397,0.4971437075,-0.009228198093,0.2706022585,-0.2658984527,-0.01551588982
SKB002,1977,0.08,  0.52 ,  0.48 ,29649,  0.67 ,3018634,400,8,2,1,0,0,0,1,"  5,402 ",Perkampungan, primary ,  - ,-6.964881,106.939576,"  557,708,333 ",-6.945014,106.918755,0.05396590274,-0.09875999639,0.01830757404,0.09060106183,-0.009924279223,0.0154850033,0.1146012796,0.001121067063,0.2067646144,0.1314468466,-0.00731053315
SBR015,1797,0.12,  0.50 ,  0.50 ,35737,  0.69 ,2681382,1000,3,2,0,0,0,0,1,"  5,371 ",Perkampungan, tertiary ,  - ,-6.627499,108.453293,"  230,991,667 ",-6.592502,108.425583,0.2452883148,0.02178075745,0.04588165644,0.1245814338,0.05822739573,0.07659204199,-0.03764907941,-0.02375113007,0.1447819499,-0.03879367208,-0.01505799983
CKG036,116,0.04,  0.51 ,  0.49 ,431334,  0.71 ,5396761,500,2,4,1,0,0,1,1,"  5,285 ",Perkampungan, tertiary ,  - ,-6.169836,106.934663,"  437,533,333 ",-6.168429,106.934464,0.7144399574,-0.1110451051,-0.05391252757,0.1603336736,0.02357659172,0.08495669405,0.7731542346,-0.0242517101,0.2733572352,-0.5874636453,-0.01574957168
GGP005,306,0.04,  0.51 ,  0.49 ,434176,  0.71 ,5396761,400,5,6,1,1,0,1,1,"  5,164 ",Perkampungan, secondary ,"  1,150.93 ",-6.137583,106.759325,"  856,441,667 ",-6.138031,106.760826,0.9945621012,-0.08117234605,-0.04333935375,0.1703313828,0.03022225078,0.09030507554,0.4891953251,-0.03449393282,0.3084040462,-0.2221395991,-0.0144754868
GGP019,86,0.04,  0.51 ,  0.49 ,346878,  0.70 ,5396761,500,7,6,1,0,0,1,1,"  5,066 ",Perkampungan, secondary ,  459.11 ,-6.132900,106.689920,"  616,950,000 ",-6.132483,106.689857,0.9676896329,-0.07847402833,-0.03283247085,0.1993788418,0.03923857316,0.1000450297,0.3997039087,-0.03662569489,0.3159820472,-0.111574172,-2.359.235.999.827.210
CKR016,7,0.04,  0.51 ,  0.49 ,122471,  0.70 ,5690752,400,1,3,1,0,0,1,1,"  4,925 ",Perkampungan, primary ,  - ,-6.152815,106.990541,"  637,641,667 ",-6.154701,106.990349,0.6229544939,-0.1255556584,-0.06421388579,0.1574032991,0.02502395343,0.0869581041,0.8421378547,-0.01961465425,0.2559076499,-0.6810369644,-0.01724500094
IDM012,1806,0.12,  0.50 ,  0.50 ,44311,  0.71 ,2794237,700,5,3,0,1,0,0,1,"  4,901 ",Perkampungan, living_street ,  - ,-6.511057,108.210701,"  281,225,000 ",-6.471960,108.158035,0.2587709097,0.009593211705,0.08863985881,0.1287973239,0.05136357955,0.08203389651,-0.03952214081,-0.01009750496,0.1408111157,-0.03001538192,-0.01454241593
SOR028,2705,0.06,  0.51 ,  0.49 ,134709,  0.68 ,3757284,700,3,5,0,0,0,0,1,"  4,783 ",Perkampungan, primary ,  - ,-7.023117,107.687383,"  422,800,000 ",-7.033016,107.704605,0.2518028536,0.07262712773,0.2164045025,0.04135038154,0.05236596655,0.03946994832,-0.009054118184,0.1069402598,0.1513307935,0.02577716635,-0.00934098492
SOR030,2724,0.06,  0.51 ,  0.49 ,74902,  0.67 ,3757284,400,5,1,1,1,0,1,1,"  4,778 ",Perkampungan, primary ,  - ,-6.999038,107.817383,"  330,225,000 ",-6.998667,107.817497,0.2453803006,0.07390578091,0.1685464624,0.05358185636,0.05099914375,0.05789121939,-0.01733752426,0.07232648092,0.1507867522,0.005292874491,-0.009690433756
TGR019,131,0.07,  0.51 ,  0.49 ,85686,  0.70 ,4901117,400,5,3,1,0,1,1,1,"  4,771 ",Perkampungan, primary ,  - ,-6.127835,106.588285,"  322,541,667 ",-6.128745,106.588867,0.8002080759,-0.06517957199,-0.01004297833,0.1912825273,0.05415453168,0.1153622531,0.3455873463,-0.03169643119,0.3331184169,-0.02253590488,-2.362.329.819.322.740
KWG012,190,0.08,  0.51 ,  0.49 ,89627,  0.69 ,5599593,350,1,3,0,0,0,0,1,"  4,606 ",Perkampungan, primary ,  - ,-6.195808,107.296928,"  574,283,333 ",-6.163935,107.298149,0.1694126769,-0.2234572133,-0.2057792691,0.2101711377,0.03284941554,0.09899046242,0.1059607171,0.04968049398,0.111078673,0.02833147159,-0.01656587728
CKR011,110,0.05,  0.51 ,  0.49 ,78684,  0.69 ,5558515,600,3,6,1,1,0,1,1,"  4,493 ",Perkampungan, primary ,  - ,-6.435620,107.071261,"  965,258,333 ",-6.435106,107.070511,0.1793070671,-0.1927091738,-0.04839556753,0.1790766087,-0.004735045242,0.08621074988,0.09160699132,0.04410718436,0.1941577525,0.1429553831,-0.01312051256
SOR033,2769,0.06,  0.51 ,  0.49 ,69347,  0.68 ,3757284,500,9,5,1,0,0,0,1,"  4,417 ",Perkampungan, primary ,  - ,-7.087671,107.563013,"  283,383,333 ",-7.047263,107.580948,0.2447463468,0.05484437757,0.248603698,0.03142653147,0.05336339443,0.03011231969,0.004561952716,0.1277612478,0.1513114912,0.04598168161,-0.009375039569
PWT011,4742,0.12,  0.51 ,  0.49 ,63141,  0.69 ,2338410,800,6,2,1,0,0,0,1,"  4,385 ",Perkampungan, secondary ,  - ,-7.412294,109.271095,"  320,366,667 ",-7.406560,109.271172,0.2208106266,0.1102722439,-0.02080412684,0.09869292553,0.0763776607,0.02104134669,-0.02228501135,-0.01605615079,0.1434737551,-0.03972274851,-0.01465195
PDG006,3563,0.1,  0.52 ,  0.48 ,42056,  0.66 ,3206640,600,6,4,1,0,0,0,1,"  4,246 ",Perkampungan, trunk ,  - ,-6.325586,106.090483,"  333,625,000 ",-6.329279,106.083115,0.3079289773,-0.02623613471,0.01402298882,0.07938671914,0.09441231936,0.1362981277,0.09663923619,0.01019697918,0.2866226347,0.3284961825,10.392.569.795.535.800
CKR017,13,0.04,  0.51 ,  0.49 ,85337,  0.69 ,5690752,700,5,7,1,1,0,1,1,"  4,213 ",Perkampungan, primary ,  - ,-6.437545,107.077634,"  633,541,667 ",-6.436589,107.078171,0.1633853355,-0.1956157838,-0.05373364293,0.1810377988,-0.005223342836,0.08649979709,0.07949153038,0.04541131662,0.1885354723,0.1502385444,-0.01313544418
SKB001,1448,0.07,  0.50 ,  0.50 ,43383,  0.69 ,3604482,400,10,4,1,0,0,1,1,"  4,060 ",Perkampungan, secondary ,  - ,-6.944603,106.919205,"  496,091,667 ",-6.945014,106.918755,0.04105695882,-0.1127320814,-0.00152586556,0.09759596154,-0.01415337957,0.01829652281,0.1183185213,0.008432334128,0.2097645537,0.1324798844,-0.006865749748
SOR005,738,0.06,  0.51 ,  0.49 ,67893,  0.68 ,3757284,750,3,4,0,0,0,1,1,"  3,747 ",Perkampungan, primary ,  - ,-7.006051,107.748680,"  434,233,333 ",-7.006088,107.748764,0.2501901394,0.07495192535,0.1932604771,0.04745862179,0.05163025283,0.04764766986,-0.01374050341,0.08991930565,0.1514378084,0.015210723,-0.009532066914
CLP003,3228,0.11,  0.50 ,  0.50 ,37217,  0.69 ,2640248,360,4,3,1,1,0,0,1,"  3,669 ",Perkampungan, trunk ,  - ,-7.599118,109.146624,"  196,275,000 ",-7.613529,109.146332,0.213469037,0.1143606855,-0.02256839829,0.09300030271,0.07527873923,0.02298242157,-0.01936408468,-0.01345884554,0.1447618299,-0.03555097234,-0.01470586409
CLG002,643,0.04,  0.50 ,  0.50 ,53305,  0.71 ,5128084,400,4,2,1,0,0,0,1,"  3,603 ",Perkampungan, residential ,  - ,-6.002373,106.067518,"  347,983,333 ",-6.016600,106.056320,0.3147394577,-0.01713926697,-0.001651412024,0.07898401895,0.08734242857,0.1455108994,0.1411829423,0.006940128158,0.2978173156,0.2921339916,0.6673826448
CBI051,2389,0.07,  0.51 ,  0.49 ,162538,  0.69 ,5126897,800,8,3,1,0,0,1,1,"  3,563 ",Perkampungan, tertiary ,  - ,-6.631895,106.778061,"  532,975,000 ",-6.632342,106.777908,0.1010179186,-0.1392201816,0.002419957403,0.1457306601,0.003533903627,0.0531319557,0.1680010776,0.05717778148,0.2728744637,0.1335511412,-0.004135382967
NPH006,3192,0.06,  0.51 ,  0.49 ,113203,  0.67 ,3757284,400,3,8,1,1,0,0,1,"  3,527 ",Perkampungan, trunk ,  - ,-6.736015,107.438022,"  430,316,667 ",-6.736015,107.438022,0.2264679237,0.02136744431,0.2679757321,0.1005691482,0.07903958573,0.005656842062,-0.01941626682,0.1006176863,0.1140319293,0.0604998881,-0.01399130943
CKG003,334,0.04,  0.51 ,  0.49 ,226997,  0.71 ,5396761,600,4,9,1,0,0,0,1,"  3,498 ",Perkampungan, primary ,  622.00 ,-6.189078,106.923220,"  309,825,000 ",-6.195678,106.935280,0.7245395631,-0.1092044426,-0.04844787623,0.1621539785,0.02204128073,0.08403614602,0.7439738718,-0.02415762912,0.2760955115,-0.5517139021,-0.01545451287
CBI017,108,0.07,  0.51 ,  0.49 ,115389,  0.70 ,4877211,400,5,3,1,2,0,0,1,"  3,486 ",Perkampungan, secondary ,  399.78 ,-6.466538,107.060993,"  822,900,000 ",-6.442311,107.056358,0.1526599577,-0.1937658683,-0.04130707985,0.176157619,-0.007924661769,0.08207504726,0.0597383119,0.04928720889,0.1935755018,0.1794456017,-0.01246593885
SBM012,2142,0.07,  0.50 ,  0.50 ,37104,  0.66 ,3604482,700,10,8,1,1,0,1,1,"  3,446 ",Perkampungan, residential ,  - ,-6.874182,107.022864,"  274,241,667 ",-6.875059,107.023079,0.07545001192,-0.09345757548,0.0352935221,0.09478840593,-0.003941542904,0.01589872791,0.09330241231,0.01916429907,0.1885765042,0.1301955319,-0.00798984722
SMD007,1915,0.1,  0.51 ,  0.49 ,29570,  0.67 ,3732088,500,9,2,0,0,0,0,1,"  3,441 ",Perkampungan, trunk ,  - ,-6.798063,108.000702,"  462,750,000 ",-6.840577,108.021278,0.2521834066,0.05122892123,0.1261919909,0.08634430578,0.05255738714,0.07338948509,-0.02946103929,0.02861216564,0.1454832578,-0.01361992585,-0.01203480424
CLP001,3101,0.11,  0.51 ,  0.49 ,67934,  0.69 ,2640248,1100,8,5,1,2,0,0,1,"  3,407 ",Perkampungan, trunk ,  359.16 ,-7.591399,108.917043,"  135,225,000 ",-7.586214,108.917587,0.2094493363,0.1098268812,-0.01948671057,0.0889134282,0.073593756,0.02953942665,-0.018346967,-0.01229316083,0.1466978566,-0.03169515535,-0.01470788065
TGR024,3,0.07,  0.51 ,  0.49 ,146303,  0.74 ,4901117,500,4,0,1,0,0,1,1,"  3,366 ",Perkampungan, secondary ,  - ,-6.149795,106.527867,"  319,158,333 ",-6.150262,106.528885,0.5600545345,-0.05621274299,0.0008427130967,0.1529150562,0.05787754976,0.1191380995,0.2837166554,-0.0146024747,0.3318854263,0.06845879669,-7.874.595.298.710.520
TGR022,189,0.07,  0.51 ,  0.49 ,95049,  0.71 ,4901117,500,2,1,1,0,0,0,1,"  3,358 ",Perkampungan, trunk ,  - ,-6.222849,106.437748,"  220,850,000 ",-6.218781,106.418335,0.4228446007,-0.04998241274,0.01631139996,0.1253566693,0.06594976968,0.1250253244,0.1824468699,0.001421626604,0.3245109724,0.2083198069,-12.095.514.839.884.800
CJR005,1328,0.1,  0.51 ,  0.49 ,59827,  0.66 ,3104583,1300,1,1,1,0,0,0,1,"  3,291 ",Perkampungan, primary ,  - ,-6.888511,107.124886,"  286,200,000 ",-6.871105,107.096031,0.1182831257,-0.04550042771,0.1276232459,0.08004223387,0.01954569861,0.009799965955,0.06566472594,0.02464494338,0.1709801844,0.1156796793,-0.009979093881
PDG001,948,0.1,  0.52 ,  0.48 ,29500,  0.68 ,3206640,350,6,4,1,0,0,0,1,"  3,276 ",Perkampungan, trunk ,  - ,-6.281745,106.118681,"  442,516,667 ",-6.291230,106.114952,0.3110232036,-0.02500365443,0.01440233028,0.08007657508,0.09289095576,0.1388777371,0.1036414581,0.009910937054,0.2896432752,0.3232763273,0.955405038
KWG026,1855,0.08,  0.51 ,  0.49 ,63198,  0.69 ,5599593,500,1,2,0,0,0,0,1,"  3,144 ",Perkampungan, tertiary ,  - ,-6.071080,107.169029,"  946,566,667 ",-6.075112,107.188705,0.3440012936,-0.1702593682,-0.1384927334,0.162750962,0.03749426693,0.09447227958,0.8944261306,0.004007107527,0.1934025388,-0.7927895151,-0.01865443002
TNG007,340,0.02,  0.50 ,  0.50 ,235724,  0.71 ,4974392,550,7,4,1,0,0,1,1,"  3,063 ",Perkampungan, secondary ,  - ,-6.189960,106.706303,"  442,575,000 ",-6.190371,106.706139,0.9510496525,-0.07948702923,-0.01762799824,0.1707334811,0.03248382455,0.09095705066,0.4026223719,-0.03231077732,0.3114040322,-0.1151516187,-0.02980718231
TSM004,3401,0.12,  0.51 ,  0.49 ,61858,  0.68 ,2801962,400,4,5,1,0,0,0,1,"  3,032 ",Perkampungan, secondary ,  - ,-7.374162,108.232899,"  385,758,333 ",-7.353125,108.217468,0.2031918354,0.07986557652,0.03256952454,0.07239459325,0.05870814838,0.0666733544,-0.01507100772,0.01074950217,0.1481399068,-0.01554596225,-0.0114735667
BBS002,1984,0.16,  0.51 ,  0.49 ,52401,  0.70 ,2239801,1000,8,10,0,2,0,0,1,"  3,002 ",Perkampungan, tertiary ,  - ,-6.929184,108.858459,"  381,000,000 ",-6.938980,108.888878,0.2317253829,0.07382901556,-0.002681961336,0.1080529547,0.07283618861,0.03939984702,-0.03061813613,-0.02369830116,0.1458640781,-0.04217166094,-0.01552662625
CBI028,171,0.07,  0.50 ,  0.50 ,215123,  0.71 ,4877211,350,4,1,1,0,0,2,1,"  2,994 ",Perdesaan, secondary ,  - ,-6.391331,106.979729,"  460,150,000 ",-6.391021,106.979584,0.4323497588,-0.1545345198,-0.004022153064,0.1670367497,0.0008883754842,0.07974299889,0.3322346343,0.015407627,0.2435407672,-0.09124047903,-0.01523518541
TGR008,352,0.05,  0.51 ,  0.49 ,97755,  0.71 ,5558515,350,2,10,1,0,0,1,1,"  2,947 ",Perdesaan, secondary ,"  1,148.17 ",-6.183927,106.454046,"  1,073,250,000 ",-6.184992,106.454445,0.4459891522,-0.04983634342,0.00960444761,0.1284349414,0.06459603061,0.1245620838,0.2054030816,-0.002736582616,0.3264110575,0.1791239662,-168.132.251.152.604
BKS012,266,0.07,  0.50 ,  0.50 ,215123,  0.71 ,4877211,500,8,16,1,0,2,2,1,"  2,919 ",Perdesaan, trunk ,  - ,-6.377249,106.919156,"  748,658,333 ",-6.376974,106.919121,0.5878188978,-0.1291158856,0.004164119291,0.1665010451,0.006831895787,0.07628004703,0.3471206718,0.005133363719,0.2628857567,-0.08716194654,-0.01463689761
DPR002,280,0.02,  0.50 ,  0.50 ,95378,  0.72 ,3298116,400,6,2,1,0,0,4,1,"  2,875 ",Perdesaan, primary ,  708.78 ,-8.649245,115.227694,"  599,941,667 ",-8.649280,115.227798,-0.1707949842,0.8545247326,-0.3227398785,0.2039452495,-0.00453910857,-0.138954713,0.1699790378,-0.1026971247,-0.02708820901,-0.08863165122,0.04444840818
TGR026,502,0.07,  0.51 ,  0.49 ,128198,  0.70 ,4901117,500,10,6,1,0,0,3,1,"  2,851 ",Perdesaan, primary ,  - ,-6.074105,106.646022,"  532,741,667 ",-6.074363,106.646057,########,-0.07456927245,-0.04269576783,0.2023943351,0.05122332896,0.108519906,0.3865059703,-0.04414807616,0.3271335824,-0.08181449755,-27.736.805.003.708.800
CBI018,109,0.07,  0.51 ,  0.49 ,115389,  0.70 ,4877211,800,3,2,1,0,0,0,1,"  2,851 ",Perdesaan, primary ,  - ,-6.448727,107.059053,"  333,925,000 ",-6.442311,107.056358,0.1795578235,-0.1933875524,-0.04028224094,0.1769065444,-0.007722672876,0.08390321418,0.08498199671,0.044514473,0.1974992053,0.1536600117,-0.01311490486
GRT008,1124,0.1,  0.51 ,  0.49 ,99609,  0.68 ,2328555,1200,1,0,1,0,0,0,1,"  2,843 ",Perdesaan, secondary ,  - ,-7.224471,107.900831,"  264,550,000 ",-7.219375,107.894867,0.2108909742,0.07451799487,0.1157692409,0.0463548239,0.04876116906,0.07604961716,-0.01047572981,0.05904215348,0.148288464,0.001581124659,-0.007609113076
MJL006,1778,0.11,  0.50 ,  0.50 ,43806,  0.70 ,2404632,600,4,2,0,2,0,1,1,"  2,837 ",Perdesaan, secondary ,  - ,-6.644941,108.229343,"  370,241,667 ",-6.644475,108.229393,0.2485787956,0.02445437056,0.08389426266,0.1161961322,0.05188427026,0.08654399931,-0.03574047851,-0.006783671842,0.1428353325,-0.02848446163,-0.01350810603
TGR032,1255,0.07,  0.51 ,  0.49 ,85686,  0.70 ,4901117,359,2,5,1,0,0,0,1,"  2,824 ",Perdesaan, tertiary ,  - ,-6.105352,106.584191,"  154,158,333 ",-6.099586,106.584244,0.7770523266,-0.06393728175,-0.01622491165,0.1879396568,0.05612089968,0.1173478895,0.3498458922,-0.03153343825,0.333727559,-0.02532307428,-2.324.505.193.169.320
KWG019,877,0.08,  0.50 ,  0.50 ,53966,  0.70 ,5599593,500,4,6,0,2,0,2,1,"  2,808 ",Perdesaan, primary ,  - ,-6.288953,107.384705,"  610,625,000 ",-6.288676,107.384369,0.09460416408,-0.2214756441,-0.2157600964,0.2423107489,0.03774375735,0.07943352443,-0.02307274236,0.07324628335,0.04980617132,0.09291914348,-0.01672554461
GRT012,1689,0.1,  0.51 ,  0.49 ,31577,  0.67 ,2328555,1400,10,5,1,2,0,3,1,"  2,803 ",Perdesaan, secondary ,"  1,073.41 ",-7.271603,107.814933,"  311,300,000 ",-7.271395,107.815048,0.209917183,0.07649210717,0.1334153365,0.03561777285,0.04812756539,0.06883963567,-0.005685845107,0.07544587125,0.1507337596,0.008259264077,-0.006958542798
SBR009,1338,0.12,  0.50 ,  0.50 ,55325,  0.69 ,2681382,500,1,2,1,0,0,0,1,"  2,788 ",Perdesaan, residential ,  - ,-6.830511,108.725716,"  373,958,333 ",-6.823166,108.726448,0.2354417908,0.05774245957,0.007467619351,0.111600094,0.06982766204,0.04815686447,-0.03306157675,-0.0249137276,0.1460168074,-0.04198759576,-0.01562754843
